reg_type,addr,descrip
U16,1342,
U16,1343,Undefined
U16,1344,"DSP Mode:                             [For Gen5 w/700, only ""3"" is allowed]
0=Standard (Legacy) (Not displayed for 5700) 
1=High Speed (Legacy)  (Not displayed for 5700) 
2=Default mode (""Normal"" Mode, similar to 0) (display string = ""Normal (Default)"")
3=High Speed Mode (""Proving"" Mode) (display string = ""Fast (Proving)"")
4=High Noise (""Entrained Air"" Mode) (display string = ""Smooth (Gas)"")
5=Special High Noise (""Service"" Mode) (display string = ""Service 1"")
6=Mode 6 (""Factory Use"" Mode) (display string = ""Service 2"")"
U32,1345,Chain Frequency Filter
U32,1346,
U16,1347,Chain Phase Filter
U16,1348,
U16,1349,Magnitude Scale Factor
U16,1350,
U16,1351,Slew Rate Control
U16,1352,(2200S - Units of 10bits/10mS)
U16,1353,DZDT Mode 
U16,1354,0=Disabled
U16,1355,1=Output signal only
U16,1356,2=Output signal + dzdt calculations
U16,1357,3=Full dzdt functionality (default)
U16,1358,4=Reset everything and disable dzdt)
U16,1359,Force Reset
U16,1360,"DZDT Reset (0=Do nothing, 1=capture DZDT Delta T and load into starting point)"
U16,1361,DZDT Delta T
U16,1362,
U16,1363,Frequency Span Diagnositic
U16,1364,
U16,1365,DZDT Delta T Starting Point (Initialized on Reset)
U16,1366,
U16,1367,DZDT Delta Compensation
U16,1368,
U16,1369,Delta T with DZDT Compensation (for ref only)
U16,1370,
A22,1371,DZDT Average
A22,1372,
A22,1373,Drive Phase
A22,1374,
A22,1375,DZDT Standard Deviation
A22,1376,
A22,1377,DZDT Status
A22,1378,0=OK
A22,1379,1=Warming up
A22,1380,2=Drive error
A22,1381,3=DZDT low amplitude error
U16,1382,4=DZDT high amplitude error
U16,1383,5=DZDT Delta T High
A22,1384,6=DZDT Delta T Low
A22,1385,7=High Standard deviation (this will occur on start-up)
A22,1386,Fork State
A22,1387,"DAQ Start (0=No Daq, 1 = Capture LPO and RPO data, 2 = LPO data, 3=Rpo Data)"
A22,1388,DAQ Index ( range from 0 – 8188)
A22,1389,LPO Data at address Index
A22,1390,LPO Data at address Index + 1
A22,1391,LPO Data at address Index + 2
A22,1392,LPO Data at address Index + 3
A22,1393,RPO Data at address Index
A22,1394,RPO Data at address Index + 1
U16,1395,RPO Data at address Index + 2
U16,1396,RPO Data at address Index + 3
A22,1397,DAQ Mode Selection [Neptune only]
A22,1398,DZDT Standard Deviation
A22,1399,
A22,1400,DZDT Standard Deviation
A22,1401,
A22,1402,Frequency Scale Factor
A22,1403,
A22,1404,Frequency Output Pulses per Unit
A22,1405,
A22,1406,Frequency Output Units per Pulse
A22,1407,
U16,1408,Frequency Output fault setting for upscale (Hz)
U16,1409,
A22,1410,Frequency Output Fault Code (see analog output fault code table)
A22,1411,Frequency Output Scaling Method (see FO scaling methods table)
A22,1412,Primary mA Output fault setting (mA)
A22,1413,
A22,1414,Secondary mA Output fault setting (mA)
A22,1415,
A22,1416,Primary mA Output Fault Code (see analog output fault code table in back)
A22,1417,Secondary mA Output Fault Code (see analog output fault code table in back)
A22,1418,Password for access to offline display menus (0 to 9999)
A22,1419,Display Auto Scroll Rate (1 to 30 seconds)
A22,1420,Display Process Variable #1 (see process variable codes in back)
U16,1421,Display Process Variable #2 (see process variable codes in back)
U16,1422,Display Process Variable #3 (see process variable codes in back)
A22,1423,Display Process Variable #4 (see process variable codes in back)
A22,1424,Display Process Variable #5 (see process variable codes in back)
A22,1425,Display Process Variable #6 (see process variable codes in back)
A22,1426,Display Process Variable #7 (see process variable codes in back)
A22,1427,Display Process Variable #8 (see process variable codes in back)
A22,1428,Display Process Variable #9 (see process variable codes in back)
A22,1429,Display Process Variable #10 (see process variable codes in back)
A22,1430,Display Process Variable #11 (see process variable codes in back)
A22,1431,Display Process Variable #12 (see process variable codes in back)
A22,1432,Display Process Variable #13 (see process variable codes in back)
A22,1433,Display Process Variable #14 (see process variable codes in back)
U16,1434,Display Process Variable #15 (see process variable codes in back)
U16,1435,RS485 Digital Communications Protocol (see protocol codes in back)
U16,1436,"RS485 Digital Communications Baud Rate (see baud rate codes in back)
  GEN5:  This ONLY applies to printer settings"
U16,1437,"RS485 Digital Communications Parity (see parity codes in back)
  GEN5:  This ONLY applies to printer settings"
U16,1438,"RS485 Digital Communications Stop Bits
  GEN5:  This ONLY applies to printer settings"
U32,1439,"RS485/USP Switch  (0=USP, 1=485 Slave Port)"
U32,1440,Attached Core Software revision
U16,1441,Board Type (see board type codes table)
U16,1442,Sensor Type Code (see sensor type codes in back)
U16,1443,HART Polling Tag #2
U16,1444,
U16,1445,
U16,1446,
F32,1447,Polling Control Code #2 (see polling control code table)
F32,1448,Polled Variable #1 Code (see process variable codes table)
F32,1449,Polled Variable #2 Code (see process variable codes table)
F32,1450,Polling Type Code (refer to polling type codes table)
F32,1451,"Totals Display Precision (number of  digits to the right of decimal point, 0-4)"
F32,1452,Frequency/Discrete Output channel assignment (see Output Type codes)This register is superceded by 1167/1168.  Do not use.
F32,1453,Coriolis and Sensor Alarm Timeout (minutes)
F32,1454,Discrete Output 1 Assignment (refer to discrete output assignment codes)
F32,1455,"Discrete Output 1 Polarity (0 = active low, 1 = active high)"
F32,1456,Discrete Output 2 Assignment (refer to discrete output assign. Codes)
F32,1457,"Discrete Output 2 Polarity (0 = active low, 1 = active high)"
F32,1457,Discrete Output 3 Assignment (refer to discrete output assign. Codes)
F32,1458,"Discrete Output 3 Polarity (0 = active low, 1 = active high)"
F32,1458,Discrete Output 4 Assignment (refer to discrete output assign. Codes)
F32,1459,"Discrete Output 4 Polarity (0 = active low, 1 = active high)"
F32,1460,Flow Rate Switch Set-point 
U16,1461,
U16,1462,Flow Rate Switch Process Variable (see Freq. Output Assignment Codes)
F32,1463,Device Type Code for attached Core
F32,1464,Board Revision
U16,1465,100 Hz Update Rate Variable Assignment
U16,1466,Burst Command (refer to burst command options table) Moved to 2559 for HART 7.
U16,1467,Output Channel A Type Assignment (refer to output type codes) 
U16,1468,Output Channel B Type Assignment (refer to output type codes) 
U16,1469,Output Channel C Type Assignment (refer to output type codes)
U16,1470,"Burst Variable 1 (refer to process variable codes)
(Moved for HART 7 - use registers 2567-2574)"
U16,1471,
U16,1472,"Burst Variable 2 (refer to process variable codes)
(Moved for HART 7 - use registers 2567-2574)"
U16,1473,
U16,1474,"Burst Variable 3 (refer to process variable codes)
(Moved for HART 7 - use registers 2567-2574)"
U32,1475,
U32,1476,"Burst Variable 4 (refer to process variable codes)
(Moved for HART 7 - use registers 2567-2574)"
U16,1477,
U16,1478,Channel A Power (refer to power source codes)
U16,1479,Channel B Power (refer to power source codes) 
U16,1480,Channel C Power (refer to power source codes) 
U16,1487,Discrete Input 1 Assignment (refer to Discrete Input assignment codes)
U16,1488,Discrete Input 2 Assignment (refer to Discrete Input assignment codes)
A32,1489,"Discrete Input 1 Polarity (0 = active low, 1 = active high)"
A32,1490,"Discrete Input 2 Polarity (0 = active low, 1 = active high)"
A32,1491,"Milliamp Input Source (can be 53=pressure, 55=temperature or 251=none)  Gen5 see Integer Codes Table"
A32,1492,Frequency Output Mode (refer to FO mode codes)
A32,1493,Discrete Output 1 Fixed Value (refer to Discrete Output state codes)
A32,1494,Discrete Output 2 Fixed Value (refer to Discrete Output state codes)
A32,1495,Discrete Output 3 Fixed Value (refer to Discrete Output state codes)
A32,1496,Discrete Output 4 Fixed Value (refer to Discrete Output state codes)
A32,1497,Profibus Station Address (0 – 126) 
A32,1498,Attached Core HART device I.D. number
A32,1499,
A32,1500,Primary mA Output 4 mA Trim Constant
A32,1501,(12mA for 2200)
A32,1502,Primary mA Output 20 mA Trim Constant
A32,1503,
A32,1504,Secondary mA Output 4 mA Trim Constant
U16,1505,
U16,1506,Secondary mA Output 20 mA Trim Constant
U16,1507,
U16,1508,"Frequency Output Polarity (0 = active low, 1 = active high)"
U16,1509,Frequency Output Power (refer to power source codes)
U16,1510,Display test on/off duration (1-60 seconds)
U16,1511,Transmitter Software Version Number (xxx.xx format – 612 means rev 6.12)
U16,1512,Number of requests sent to Core Processor since power-on
U16,1512,
U16,1513,Number of good responses received from Core Processor since power-on
U32,1513,
U16,1514,Number of Out-Of-Lock Periods
U16,1514,
U16,1515,Number of response timeouts with Core Processor since power-on
U16,1515,
U16,1516,Number of Core Processor responses with CRC error since power-on
U16,1516,
U16,1517,Number of Core Processor responses with omm.. Errors since power-on
U32,1517,
U16,1518,Number of spurious characters received from Core Processor since power-on
U16,1518,
U16,1519,Last four spurious characters received from Core Processor since power-on
U16,1519,
U16,1520,Number of A26 (Core Processor Connects)
A16,1521,
A16,1522,Real-time clock: seconds (0-59) [5700 RO]
A16,1523,Real-time clock: minutes (0-59) [5700 RO]
A16,1524,Real-time clock: hours (0-23) [5700 RO]
A16,1525,Real-time clock: day (1-31) [5700 RO]
A16,1526,Real-time clock: month (1-12) [5700 RO]
A16,1527,Real-time clock: year (1996-2095 for 3500) (1970-2099 for 5700) [5700 RO]
A16,1528,Frequency Input flow units (see table at back)
A16,1529,Frequency Input Scaling Method (see mass flow and volume flow unit codes)
A16,1530,Frequency Input frequency set-point (Hz) or number of pulses 
A16,1531,
A16,1532,Frequency Input flow rate or total
A16,1533,
A16,1534,Frequency Input K-factor
A16,1535,
A16,1536,Frequency Input measured frequency
F32,1537,Undefined
F32,1538,Frequency Input measured flow rate
F32,1539,
F32,1540,Frequency Input measured total
F32,1541,
F32,1542,Frequency Input measured inventory
F32,1543,
F32,1544,"Alarm Index (1=A1,…, 39=A39, 40=A100, …, 70=A130,88=A148)"
F32,1545,"Alarmn Severity (0=Ignore, 1=Info-only, 2=Fault) [Array in Neptune]"
F32,1546,Alarmn Status (write 0 to acknowledge alarm) [2D Array in Neptune]
F32,1547,"bit #0 = active (0=no, 1=yes)"
F32,1548,"bit #1 = unacknowledged (0=no, 1=yes)"
F32,1549,Alarmn Count (inactive to active transitions) [2D Array in Neptune]
F32,1550,"Alarmn Last Posted (seconds since January 1, 1996) [2D Array in Neptune]"
F32,1551,(80x/1000/2000 – powered-on time in seconds)
F32,1552,"Alarmn Last Cleared (seconds since January 1, 1996) [2D Array in Neptune]"
F32,1553,(80x/1000/2000 – powered-on time in seconds)
F32,1554,Alarm Type Index
F32,1555,"(0=Electronics, 1=Sensor, 2=Process, 3=Configuration)"
F32,1556,Alarmn Type Status (write 0 to acknowledge alarm type)
F32,1557,"bit #0 = active (0=no, 1=yes)"
F32,1558,"bit #1 = unacknowledged (0=no, 1=yes)"
F32,1559,"Alarmn Type Last Posted (seconds since January 1, 1996)"
F32,1560,
F32,1561,"Alarmn Type Last Cleared (seconds since January 1, 1996)"
F32,1562,
F32,1563,Discrete Batch flow source (see batch flow source codes)
F32,1564,Discrete Batch current preset number (0-5)
F32,1565,Discrete Batch number of stages (1 or 2)
F32,1566,Discrete Batch number of decimals for display
F32,1567,"Discrete Batch configure presets by (0=% target, 1=quantity)"
F32,1567,Discrete Batch state (see Discrete Batch State Codes)
F32,1568,Discrete Batch no flow time-out (in seconds)
F32,1568,
F32,1569,Discrete Batch alarm timeout (in minutes)
F32,1570,
F32,1571,Discrete Batch maximum target
F32,1572,
F32,1573,"Discrete Batch preset configuration index (x=0,1,2,3,4,5)"
F32,1574,"Discrete Batch preset x enable (0=Disable, 1=Enable)"
F32,1575,Discrete Batch preset x name
F32,1576,
F32,1577,
F32,1578,
F32,1579,
F32,1580,
F32,1581,
F32,1582,
F32,1583,
F32,1584,
F32,1585,
F32,1586,Discrete Batch preset x density curve
F32,1587,Discrete Batch preset x open primary
F32,1588,(% target or quantity – see register 1255)
F32,1589,Discrete Batch preset x open secondary
F32,1590,(% target or quantity – see register 1255)
F32,1591,Discrete Batch preset x close primary
F32,1592,(% target or quantity – see register 1255)
F32,1593,Discrete Batch preset x end warning
F32,1594,(% target or quantity – see register 1255)
F32,1595,Discrete Batch preset x target
F32,1596,
F32,1597,Discrete Batch preset x overrun
F32,1598,
F32,1599,Discrete Batch current target
F32,1600,
F32,1601,Discrete Batch current total
F32,1602,
F32,1603,Discrete Batch preset 1 inventory
F32,1604,
F32,1605,Discrete Batch preset 2 inventory
F32,1606,
F32,1607,Discrete Batch preset 3 inventory
F32,1608,
F32,1609,Discrete Batch preset 4 inventory
F32,1610,
F32,1611,Discrete Batch preset 5 inventory
F32,1612,
F32,1613,Discrete Batch preset 6 inventory
F32,1614,
F32,1615,Maximum Batch Time (in seconds)
F32,1616,
F32,1617,Discrete Batcher: Target Time
F32,1618,
F32,1619,"AOC Compensation Mode ( 0=Compensation Off, 1=Fixed Value, 2=AOC Algorithm)"
F32,1620,"AOC Compensation Algorithm  (Upward=0, Downward=1, Fixed=2)"
F32,1621,AOC Learning Cycles
F32,1622,Purge Cycle Delay (in seconds)
F32,1623,
F32,1624,Purge Cycle Time (in seconds)
F32,1625,
F32,1626,Start Sensor Zero
F32,1627,Reset Mass Total   (G5: Config Total #1)
F32,1628,Reset Volume Total   (G5: Config Total #2)
F32,1629,Reset API Reference (Standard) Volume Total   (G5: Config Total #3)
F32,1630,Reset Enhanced Density Reference  Volume Total   (G5: Config Total #5)
F32,1631,Reset Enhanced Density Net Mass Total  (G5: Config Total #6)
F32,1632,Reset Enhanced Density Net Volume Total (G5: Config Total #7)
F32,1633,Reset All Totals
F32,1634,Start/Stop All Totals
F32,1635,End discrete batch
F32,1636,Inhibit discrete batch
F32,1637,Inhibit discrete batch totalizer
F32,1638,Reset discrete batch
F32,1639,Resume discrete batch
F32,1640,Start discrete batch
F32,1641,Stop discrete batch
F32,1642,Increment Current Batch Preset
F32,1643,Increment Current ED Curve
F32,1644,Print Screen
F32,1645,Print W&M Transfer Screen
F32,1646,Reset Gas Standard Volume Total  (G5: Config Total #4)
F32,1647,Reset 2nd All Totals
F32,1648,Reset 2nd Mass Total
F32,1649,Reset 2nd Volume Total
F32,1650,Reset 2nd Gas Standard Volume Total
F32,1651,Inhibit discrete batch flow
F32,1652,Start background meter verification
F32,1653,Integrity Detection
F32,1654,Start/Stop 2nd All Totals
F32,1655,"Modbus Double Precision Floating Point Byte Order
for 5700, applies to RS-485 User port or Modbus TCP.; SP = 1234-5678"
F32,1656,
F32,1657,Batch BOL Number
F32,1658,
F32,1659,PPI Alarm Password 1 (see password codes table)
F32,1660,PPI Alarm Password 2 (see password codes table)
F32,1661,PPI Alarm Password 3 (see password codes table)
F32,1662,PPI Alarm Password 4 (see password codes table)
F32,1663,PPI Maintenance Password 1 (see password codes table)
F32,1664,PPI Maintenance Password 2 (see password codes table)
F32,1665,PPI Maintenance Password 3 (see password codes table)
F32,1666,PPI Maintenance Password 4 (see password codes table)
F32,1667,PPI Configuration Password 1 (see password codes table)
F32,1668,PPI Configuration Password 2 (see password codes table)
F32,1669,PPI Configuration Password 3 (see password codes table)
F32,1670,PPI Configuration Password 4 (see password codes table)
F32,1671,Display language selection (see language codes table)
F32,1672,Bit #0 – PPI F1 Button
F32,1673,Bit #1 – PPI F3 Button
F32,1674,Bit #2 – PPI Down Arrow Button
F32,1675,Bit #3 – PPI Right Arrow Button
F32,1676,Bit #4 – PPI F2 Button
F32,1677,Bit #5 – PPI Lock Button
F32,1678,Bit #6 – PPI Left Arrow Button
F32,1679,Bit #7 – PPI Up Arrow Button
F32,1680,Bit #8 – PPI RAM Error
F32,1681,Bit #9 – PPI Readback Error
F32,1682,Bit #10 – PPI LCD Error
F32,1683,Bit #11 – PPI Communication Error
F32,1684,Bit #12 – PPI Button Stuck
F32,1685,Bit #13 – PPI Temperature Error
F32,1686,Bit #14 – PPI ROM Checksum Error
F32,1687,Bit #15 – PPI EEPROM Checksum Error
F32,1688,PPI Temperature (degrees C)
F32,1689,Display Process Variable #16 (see process variable codes in back)
F32,1690,Display Process Variable #17 (see process variable codes in back)
U16,1691,Display Process Variable #18 (see process variable codes in back)
U16,1692,Display Process Variable #19 (see process variable codes in back)
U16,1693,Display Process Variable #20 (see process variable codes in back)
U16,1694,"Process Variable Code (n = 0…94) (see Process Variable Codes table)  For Gen5, n = 0…251"
F32,1695,Process Variablen – number of digits displayed to right of decimal point (0 to 5)
F32,1696,"Process Variablen – custody transfer approved (0=NO, 1=YES)"
F32,1697,Reset Batch Security
F32,1698,Header Line 1 Text
F32,1699,
F32,1700,
U16,1701,
U16,1702,
U16,1703,
U16,1704,
U16,1705,
U16,1706,
U32,1707,
U32,1708,
U32,1709,Header Line 1 Line Feeds
U32,1710,"Header Line 1 Font Size (0=Normal height, 1 = Double height)"
U32,1711,Header Line 2 Text
U32,1712,
U32,1713,
U32,1714,
U32,1715,
U32,1716,
U16,1717,
U16,1718,
U16,1719,
U16,1720,
F32,1721,
F32,1722,Header Line 2 Line Feeds
U32,1723,"Header Line 2 Font Size (0=Normal height, 1 = Double height)"
U32,1724,Header Line 3 Text
U32,1725,
U32,1726,
U32,1727,
U32,1728,
U32,1729,
U32,1730,
F32,1731,
F32,1732,
U32,1733,
U32,1734,
U32,1735,Header Line 3 Line Feeds
U32,1736,"Header Line 3 Font Size (0=Normal height, 1 = Double height)"
U32,1737,Header Line 4 Text
U32,1738,
U32,1739,
U32,1740,
U32,1741,
U32,1742,
U32,1743,
U32,1744,
U32,1745,
U32,1746,
U32,1747,
U32,1748,Header Line 4 Line Feeds
U32,1749,"Header Line 4 Font Size (0=Normal height, 1 = Double height)"
U32,1750,Footer Text
U32,1751,
U32,1752,
U32,1753,
U32,1754,
U32,1755,
U32,1756,
U32,1757,
U32,1758,
U32,1759,
U32,1760,
U32,1761,Footer Line Feeds
U32,1762,"Footer Font Size (0=Normal height, 1 = Double height)"
U32,1763,Lines Per Page
U32,1764,Number of Tickets
U32,1765,Number of Data Bits
U32,1766,Start Number (BOL)
U32,1767,
U32,1768,Printer type (see printer codes table)
U32,1769,DI Print Request Configuration (see print screen table)
U32,1770,W&M DI Action (see W&M DI action codes)
U32,1771,Disable Paper Out Detection (0=enable Paper check; 1=disable Paper check)
U32,1772,Printer Characters Per Second
U32,1773,Printer Buffer Size
U32,1774,Frequency Output Negative Rate Threshold
U32,1775,
U32,1776,Frequency Output Positive Rate Threshold
U32,1777,
U32,1778,Frequency Output Averaging Window Size (0-7 samples)
U32,1779,
U32,1780,Frequency Input Pulses per Unit
U32,1781,
U32,1782,Frequency Input Units per Pulse
U32,1783,
U32,1784,Batch AOC Average
U32,1785,
U32,1786,Batch AOC Average
U32,1787,
U32,1788,Batch Time (in seconds)
U32,1789,
U32,1790,Batch Count
U32,1791,"Discrete Output Initial State (0 = 0 V, 1 = 24 V)"
U32,1792,Average Density (Forest Service CEQ only)
U32,1793,
U32,1794,Discrete Batcher: Averaging Samples for Timed Fill
U32,1795,W&M Software Version
U32,1796,W&M Print Condition (see W&M print condition codes)
U32,1797,W&M Number of Transfer Tickets (1 to 3)
U32,1798,W&M Transfer Total Display Format (see transfer total format codes)
F32,1799,"World Area for W&M Security (0=NTEP, 1=OIML, 2=CMC [Neptune only])"
F32,1800,Audit Trail Event Counter
U32,1801,Audit Trail Index Value for next stored change
U32,1802,Audit Trail Index Register (n=0..999)
U32,1803,Audit Trail Recordn Event Counter
U32,1804,"Audit Trail Recordn Time Stamp (Seconds since January 1, 1996)"
U32,1805,
U32,1806,"Audit Trail Recordn Register Number (0xxxx for coil, 4xxxx for register)"
U32,1807,Audit Trail Recordn Register Array Index (valid only if item is an array)
U32,1808,Audit Trail Recordn Item Units (valid only if item normally has associated units)
U32,1809,Audit Trail Recordn Item Value 
U32,1810,(lookup register returned in 1477 to determine type)
U32,1811,
U32,1812,Bootloader revision (x.xx format)
U32,1813,"Fieldbus Tag (Fieldbus Devices), HART Long Tag (HART devices),"
U32,1814,Profibus tag (Profibus Devices)
U32,1815,Note:  2700 Fieldbus transmitter resets when Fieldbus Tag is written
U32,1816,
U32,1817,
U32,1818,
U32,1819,
U32,1820,
U32,1821,
U32,1822,
U32,1823,
U32,1824,
U32,1825,
U32,1826,
U32,1827,
U32,1828,
U16,1829,Fieldbus/ Profibus PA AI Function Block Index (0 – 3)
U16,1830,Fieldbus  / Profibus PA AI Target Mode
F32,1831,Fieldbus / Profibus PA AI Actual Mode
F32,1832,Fieldbus / Profibus  AI Channel
F32,1833,Fieldbus / Profibus PA AI XD Scale Units (valid units associated with channel selection)
F32,1834,Fieldbus / Profibus PA AI L Type (Only 1=Direct can be written)
F32,1835,Fieldbus / Profibus PA Integrator Block Type
F32,1836,Fieldbus Alert Timeout
U32,1837,W&M BOL Start Number
U32,1838,
F32,1839,Transmitter NVM Primary Configuration Copy Bad on Power-up Count (Set to 0 on master reset)
F32,1840,Transmitter NVM Backup Configuration Copy Bad on Power-up Count (Set to 0 on master reset)
U32,1841,Transmitter Firmware Checksum
U32,1842,
F32,1843,DeviceNet Daughterboard Software Version
F32,1844,Profibus-PA AI1 Channel (see Profibus-PA AI Channel codes)
U32,1845,Profibus-PA AI1 Units (see Profibus-PA AI Unit code tables)
U32,1846,Profibus-PA AI2 Channel (see Profibus-PA AI Channel codes)
F32,1847,Profibus-PA AI2 Units (see Profibus-PA AI Unit code tables)
F32,1848,Profibus-PA AI3 Channel (see Profibus-PA AI Channel codes)
U32,1849,Profibus-PA AI3 Units (see Profibus-PA AI Unit code tables)
U32,1850,Profibus-PA AI4 Channel (see Profibus-PA AI Channel codes)
F32,1851,Profibus-PA AI4 Units (see Profibus-PA AI Unit code tables)
F32,1852,"Process Monitor Format (0=No Stats, 1=With Stats)"
U32,1853,Printer Pre-Header Control Character String (16 characters)
U32,1854,
F32,1855,
F32,1856,
U32,1857,
U32,1858,
F32,1859,
F32,1860,
F32,1861,Printer Post-Footer Control Character String (16 characters)
F32,1862,
F32,1863,
F32,1864,
F32,1865,
F32,1866,
F32,1867,
F32,1868,
U32,1869,Actual Back Flow Rate (uncorrected)
U32,1870,
F32,1871,Actual Density (Unremediated Density for PVR and TBR for 2700 and 800)
F32,1872,
U16,1873,Actual Drive Gain
U16,1874,
A8,1875,Actual Gross Flow Rate
A8,1876,
A8,1877,Actual Mass Flow Rate
A8,1878,
F32,1879,Actual Net Oil Flow Rate
F32,1880,
F32,1881,Actual Net Water Flow Rate
F32,1882,
F32,1883,Actual Temperature
F32,1884,
F32,1885,Actual Uncorrected Oil Flow Rate
F32,1886,
F32,1887,Actual Uncorrected Water Cut
F32,1888,
F32,1889,Actual Net Water Cut
F32,1890,
F32,1891,Actual Uncorrected Gross Flow (same as 253/254)
F32,1892,
F32,1893,Actual Uncorrected Water Flow
F32,1894,
F32,1895,Actual Gas Volume Flow Rate (Gas Meter)
F32,1896,
F32,1897,Density for Manual Oil Density Determination (ETO21541)
F32,1898,
U32,1899,Temperature for Manual Oil Density Determination (ETO21541)
U32,1900,
U32,1901,Average Back Flow Rate (obsolete in v7.10)
U32,1902,
U32,1903,Average Density
U32,1904,
F32,1905,Average Drive Gain
F32,1906,
F32,1907,Average Gross Flow Rate
F32,1908,
F32,1909,Average Mass Flow Rate
F32,1910,
F32,1911,Average Net Oil Flow Rate
F32,1912,
F32,1913,Average Net Water Flow Rate
F32,1914,
F32,1915,Average Temperature
F32,1916,
F32,1917,Average Uncorrected Oil Flow Rate
F32,1918,
F32,1919,Average Uncorrected Water Cut
F32,1920,
F32,1921,Average Water Cut
F32,1922,
F32,1923,Average Uncorrected Gross Flow Rate
F32,1924,
U16,1925,Average Uncorrected Water Flow Rate
U16,1926,
U16,1927,Average Gas Volume Flow Rate (Gas Meter)
U16,1928,
F32,1929,Undefined
F32,1930,
F32,1931,Maximum Back Flow Rate (uncorrected)
F32,1932,
F32,1933,Maximum Density
F32,1934,
F32,1935,Maximum Drive Gain
F32,1936,
F32,1937,Maximum Gross Flow Rate
F32,1938,
F32,1939,Maximum Mass Flow Rate
F32,1940,
F32,1941,Maximum Net Oil Flow Rate
F32,1942,
F32,1943,Maximum Net Water Flow Rate
F32,1944,
F32,1945,Maximum Temperature
F32,1946,
F32,1947,Maximum Uncorrected Oil Flow Rate
F32,1948,
F32,1949,Maximum Uncorrected Water Cut
F32,1950,
F32,1951,Maximum Water Cut
F32,1952,
F32,1953,Maximum Uncorrected Gross Flow Rate
F32,1954,
F32,1955,Maximum Uncorrected Water Flow Rate
F32,1956,
F32,1957,Maximum Gas Volume Flow Rate (Gas Meter)
F32,1958,
F32,1959,Undefined
F32,1960,
F32,1961,Minimum Back Flow Rate (uncorrected)
F32,1962,
F32,1963,Minimum Density
F32,1964,
F32,1965,Minimum Drive Gain
F32,1966,
F32,1967,Minimum Gross Flow Rate
F32,1968,
F32,1969,Minimum Mass Flow Rate
F32,1970,
F32,1971,Minimum Net Oil Flow Rate
F32,1972,
F32,1973,Minimum Net Water Flow Rate
F32,1974,
F32,1975,Minimum Temperature
F32,1976,
F32,1977,Minimum Uncorrected Oil Flow Rate
F32,1978,
F32,1979,Minimum Uncorrected Water Cut
F32,1980,
F32,1981,Minimum Water Cut
F32,1982,
F32,1983,Minimum Uncorrected Gross Flow Rate
F32,1984,
F32,1985,Minimum Uncorrected Water Flow Rate
F32,1986,
F32,1987,Minimum Gas Volume Flow Rate (Gas Meter)
F32,1988,
U16,1989,Corrected (Assuming 100% Oil) Density @ RefTemp  (Fixed SGU for 2700 v8.0 and later)
F32,1990,
F32,1991,Gross Volume Total
F32,1992,
F32,1993,Mass Total
F32,1994,
F32,1995,Net Oil Volume Total   [ Gen5 Snapshot (Inv) ]
F32,1996,
F32,1997,Net Water Volume Total   [ Gen5 Snapshot (Inv) ]
F32,1998,
F32,1999,Uncorrected Oil Volume Total   [ Gen5 Snapshot (Inv) ]
F32,2000,
F32,2001,Uncorrected Water Volume Total   [ Gen5 Snapshot (Inv) ]
F32,2002,
F32,2003,Back Flow Volume Total (uncorrected)
F32,2004,
F32,2005,Uncorrected Gross Volume Total
F32,2006,
F32,2007,Gas Volume Total (Gas Meter)
F32,2008,
F32,2009,Density of Oil at Reference Temperature
F32,2010,
F32,2012,Maximum Deviation of Oil Density During Density Determination
F32,2013,
F32,2014,Density of Water at Reference Conditions
F32,2015,
F32,2254,Maximum Deviation of Water Density During Density Determination
F32,2255,
F32,2256,"Drive Gain Threshold for TBR (volts in v5.x, percent in v7.1 and later)"
F32,2257,
F32,2258,External Water Cut Input (%)
F32,2259,
F32,2260,Shrinkage Factor for Water
F32,2261,
F32,2262,Shrinkage Factor for Oil
F32,2263,
F32,2264,Oil density averaging time for Density Determination (seconds)
F32,2265,Produced Water Density averaging time for Density Determination (seconds)
F32,2266,Purge Time for separator (minutes) (well test mode only)
U32,2267,Look-back Time Interval for TBR (5-30 seconds)
U32,2268,Oil Density Pressure Coefficient
U16,2269,
U32,2270,Reference Pressure
U16,2274,Gas Reference Density (Gas Meter)
U16,2275,
U16,2276,"Well to be Configured (0 for continuous mode, 1-48 for well test mode)"
A16,2277,"Well that is Being Tested (0 for continuous mode, 1-48 for well test mode)"
A16,2278,"Test Results (0=well under test, 1=last test, 2=next-to-last test, 3=oldest test, 4=saved recalculation data, 5=recalculation results)"
A16,2279,"Well Within Archive for Test Results (0 for continuous mode, 1-48 for well test mode)"
A16,2280,"Reference Temperature (0=60 degF, 1=15 degC, 2=20 degC)"
A16,2281,"Action taken on TBR event (0=hold last value, 1=stop well test, 2=alarm only)"
A16,2282,Well Test Start Time and Date
A16,2283,
A16,2284,Well Test Transient Bubble Time (seconds)
U16,2286,Well Test Elapsed Time (seconds)
U16,2287,
U16,2288,Production Measurement Paused Time in seconds
U16,2289,
U16,2290,Well Test Purge Time Remaining (seconds)
U16,2291,
U16,2292,Gas Volume Flow Units (Gas Meter)
U16,2293,Gas Volume Total Units (Gas Meter)
U16,2294,NOC State
U16,2295,NOC Mode/State
U16,2296,External Water Cut Alarm Limit (%)
U16,2297,
U16,2298,Well Test External Water Cut Overrange Time (seconds)
U16,2299,
U16,2300,Time and Date of Last Reset All
